sample_id,transition_group,candidate_margin_group,gold_answer,baseline_answer,swap_answer,baseline_correct,swap_correct,answer_changed,score_success,skip_reason,clean_margin,swap_margin,margin_delta,clean_margin_raw,swap_margin_raw,margin_delta_raw,margin_delta_lt_0,clean_baseline_tokens,clean_swap_tokens,direct_baseline_tokens,direct_swap_tokens
mgsm_0161,stable_wrong,stable_wrong_different_answer,32,33,8,False,False,True,True,,1.412427504857381,1.0078176657358806,-0.4046098391215005,1.4328217506408691,0.6497235298156738,-0.7830982208251953,True,3,2,3,2
mgsm_0162,stable_wrong,stable_wrong_different_answer,92,915.80,43.2,False,False,True,True,,-1.5502730233328685,-0.9462629999433245,0.604010023389544,-13.222827911376953,-9.612106800079346,3.6107211112976074,False,7,5,7,5
mgsm_0163,repaired,repaired,50,35,50,False,True,True,True,,0.022754351298014397,-0.02711319923400879,-0.049867550532023186,0.06826305389404297,-0.08133959770202637,-0.14960265159606934,True,3,3,3,3
mgsm_0164,repaired,repaired,15,3,15,False,True,True,True,,0.22431669632593798,0.09806835651397705,-0.12624833981196093,1.655687928199768,1.355921983718872,-0.299765944480896,True,2,3,2,3
mgsm_0165,stable_wrong,stable_wrong,77,1500,1500,False,False,False,False,baseline_equals_swap,,,,,,,,,,,
mgsm_0166,stable_correct,stable_correct,5,5,5,True,True,False,False,baseline_equals_swap,,,,,,,,,,,
mgsm_0167,repaired,repaired,16,52,16,False,True,True,True,,-4.111511627833048,-3.050438086191813,1.061073541641235,-12.334534883499146,-9.15131425857544,3.183220624923706,False,3,3,3,3
mgsm_0168,stable_correct,stable_correct,18,18,18,True,True,False,False,baseline_equals_swap,,,,,,,,,,,
mgsm_0169,stable_correct,stable_correct,120,120,120,True,True,False,False,baseline_equals_swap,,,,,,,,,,,
mgsm_0170,stable_correct,stable_correct,150,150,150,True,True,False,False,baseline_equals_swap,,,,,,,,,,,
mgsm_0171,stable_wrong,stable_wrong,1210,1190,1190,False,False,False,False,baseline_equals_swap,,,,,,,,,,,
mgsm_0172,stable_wrong,stable_wrong_different_answer,51,37,4,False,False,True,True,,-1.3300889730453491,-0.9641163150469463,0.36597265799840284,-4.5413291454315186,-3.6727439165115356,0.8685852289199829,False,3,2,3,2
mgsm_0173,repaired,repaired,18000,180,18000,False,True,True,True,,-0.33663622538248694,-0.31059694290161133,0.026039282480875614,0.1010446548461914,0.17365312576293945,0.07260847091674805,False,4,6,4,6
mgsm_0174,stable_wrong,stable_wrong_different_answer,95,93,190,False,False,True,True,,-0.276965856552124,-0.29986731211344386,-0.02290145556131984,1.554361343383789,1.2854270935058594,-0.2689342498779297,True,3,4,3,4
mgsm_0175,stable_wrong,stable_wrong_different_answer,15,5,25,False,False,True,True,,-0.21768879890441895,-0.3484017848968506,-0.13071298599243164,1.1949877738952637,0.47528553009033203,-0.7197022438049316,True,2,3,2,3
mgsm_0176,broken,broken,100,100,180,True,False,True,True,,-0.2742811441421509,-0.10097968578338623,0.17330145835876465,-1.0971245765686035,-0.4039187431335449,0.6932058334350586,False,4,4,4,4
mgsm_0177,stable_wrong,stable_wrong_different_answer,350,1250,7,False,False,True,True,,1.0455817222595214,1.0642659664154053,0.018684244155883878,-1.8504481315612793,-1.5917749404907227,0.25867319107055664,False,5,2,5,2
mgsm_0178,stable_wrong,stable_wrong_different_answer,122,26,46,False,False,True,True,,-0.4271939595540366,-0.10429541269938136,0.32289854685465524,-1.2815818786621094,-0.31288623809814453,0.9686956405639648,False,3,3,3,3
mgsm_0179,stable_correct,stable_correct,130,130,130,True,True,False,False,baseline_equals_swap,,,,,,,,,,,
mgsm_0180,stable_correct,stable_correct,20,20,20,True,True,False,False,baseline_equals_swap,,,,,,,,,,,
mgsm_0181,stable_correct,stable_correct,160,160,160,True,True,False,False,baseline_equals_swap,,,,,,,,,,,
mgsm_0182,stable_wrong,stable_wrong_different_answer,23,12,18,False,False,True,True,,-0.171875,-0.08333333333333326,0.08854166666666674,-0.515625,-0.25,0.265625,False,3,3,3,3
mgsm_0183,stable_wrong,stable_wrong_different_answer,2,258,259,False,False,True,True,,0.140625,0.08203125,-0.05859375,0.5625,0.328125,-0.234375,True,4,4,4,4
mgsm_0184,stable_wrong,stable_wrong_different_answer,25,16.67,3,False,False,True,True,,0.5738833347956339,0.37157555421193444,-0.20230778058369947,-1.2253024578094482,-2.29168438911438,-1.0663819313049316,True,6,2,6,2
mgsm_0185,broken,broken,30,30,60,True,False,True,True,,-0.3232969443003337,-0.4210237264633179,-0.09772678216298425,-0.969890832901001,-1.2630711793899536,-0.29318034648895264,True,3,3,3,3
mgsm_0186,stable_wrong,stable_wrong_different_answer,5,53,6,False,False,True,True,,-1.6368223826090493,-1.0023813247680664,0.6344410578409829,-6.833330154418945,-4.83076286315918,2.0025672912597656,False,3,2,3,2
mgsm_0187,repaired,repaired,106,87.64,106,False,True,True,True,,-2.592663456996282,-1.9890358646710715,0.6036275923252106,-15.932952284812927,-12.663911581039429,3.2690407037734985,False,6,4,6,4
mgsm_0188,repaired,repaired,50,199,50,False,True,True,True,,-2.1972711086273193,-1.8401811122894287,0.3570899963378906,-9.79029893875122,-8.16492772102356,1.6253712177276611,False,4,3,4,3
mgsm_0189,broken,broken,34,34,6,True,False,True,True,,-1.5894722143809,-1.1108620961507163,0.4786101182301836,-6.063222408294678,-4.627772331237793,1.4354500770568848,False,3,2,3,2
mgsm_0190,stable_correct,stable_correct,360,360,360,True,True,False,False,baseline_equals_swap,,,,,,,,,,,
mgsm_0191,broken,broken,5,5,35,True,False,True,True,,-1.172020753224691,-0.7453593413035074,0.42666141192118345,-1.7874112129211426,-0.7699458599090576,1.017465353012085,False,2,3,2,3
mgsm_0192,stable_wrong,stable_wrong_different_answer,91,136,56,False,False,True,True,,-0.3295707702636719,-0.252286434173584,0.07728433609008789,-2.9295473098754883,-2.541590690612793,0.3879566192626953,False,4,3,4,3
mgsm_0193,stable_wrong,stable_wrong_different_answer,24,0,30,False,False,True,True,,0.06903839111328125,-0.24852077166239428,-0.31755916277567553,1.5586915016174316,0.828545093536377,-0.7301464080810547,True,2,3,2,3
mgsm_0194,stable_correct,stable_correct,10,10,10,True,True,False,False,baseline_equals_swap,,,,,,,,,,,
mgsm_0195,stable_wrong,stable_wrong,12,12.00,12.00,False,False,False,False,baseline_equals_swap,,,,,,,,,,,
mgsm_0196,stable_correct,stable_correct,120,120,120,True,True,False,False,baseline_equals_swap,,,,,,,,,,,
mgsm_0197,stable_wrong,stable_wrong,6277,0,0,False,False,False,False,baseline_equals_swap,,,,,,,,,,,
mgsm_0198,repaired,repaired,320,2,320,False,True,True,True,,0.1667191982269287,0.3312971591949463,0.16457796096801758,3.372591495513916,3.425295352935791,0.052703857421875,False,2,4,2,4
mgsm_0199,stable_wrong,stable_wrong_different_answer,7500,15000000,150,False,False,True,True,,0.03102082676357698,0.04562444157070589,0.014603614807128906,-6.755444526672363,-5.838618278503418,0.9168262481689453,False,9,4,9,4
mgsm_0200,stable_correct,stable_correct,55,55,55,True,True,False,False,baseline_equals_swap,,,,,,,,,,,
mgsm_0201,stable_wrong,stable_wrong_different_answer,114200,1871500,5,False,False,True,True,,-0.5729784965515137,-0.6530435085296631,-0.08006501197814941,-15.262935161590576,-14.590071201324463,0.6728639602661133,True,8,2,8,2
mgsm_0202,stable_correct,stable_correct,100,100,100,True,True,False,False,baseline_equals_swap,,,,,,,,,,,
mgsm_0203,stable_wrong,stable_wrong_different_answer,31,19,59,False,False,True,True,,1.1880408922831218,0.5463484128316243,-0.6416924794514975,3.5641226768493652,1.639045238494873,-1.9250774383544922,True,3,3,3,3
mgsm_0204,stable_correct,stable_correct,98,98,98,True,True,False,False,baseline_equals_swap,,,,,,,,,,,
mgsm_0205,stable_wrong,stable_wrong,98,110,110,False,False,False,False,baseline_equals_swap,,,,,,,,,,,
mgsm_0206,stable_correct,stable_correct,860,860,860,True,True,False,False,baseline_equals_swap,,,,,,,,,,,
mgsm_0207,broken,broken,2600,2600,5200,True,False,True,True,,-0.23079652786254878,-0.1890541076660157,0.04174242019653307,-1.1539826393127441,-0.9452705383300781,0.20871210098266602,False,5,5,5,5
mgsm_0208,stable_correct,stable_correct,76,76,76,True,True,False,False,baseline_equals_swap,,,,,,,,,,,
mgsm_0209,stable_wrong,stable_wrong_different_answer,145,15,36000,False,False,True,True,,-0.5524987379709879,-0.5694214900334675,-0.016922752062479618,0.22554922103881836,0.18675589561462402,-0.038793325424194336,True,3,6,3,6
mgsm_0210,stable_wrong,stable_wrong_different_answer,10,15,12,False,False,True,True,,-0.125,-0.14583333333333326,-0.02083333333333326,-0.375,-0.4375,-0.0625,True,3,3,3,3
mgsm_0211,broken,broken,4,4,52,True,False,True,True,,1.891574740409851,1.2421205838521323,-0.6494541565577188,7.3082616329193115,5.308389663696289,-1.9998719692230225,True,2,3,2,3
mgsm_0212,stable_correct,stable_correct,5,5,5,True,True,False,False,baseline_equals_swap,,,,,,,,,,,
mgsm_0213,repaired,repaired,250,225,250,False,True,True,True,,-1.6126270294189453,-1.4199594259262085,0.19266760349273682,-6.450508117675781,-5.679837703704834,0.7706704139709473,False,4,4,4,4
mgsm_0214,stable_wrong,stable_wrong_different_answer,8,4,5,False,False,True,True,,1.1015625,0.703125,-0.3984375,2.203125,1.40625,-0.796875,True,2,2,2,2
mgsm_0215,stable_correct,stable_correct,44,44,44,True,True,False,False,baseline_equals_swap,,,,,,,,,,,
mgsm_0216,broken,broken,220,220,1544.96,True,False,True,True,,0.24544596672058105,0.26022374629974365,0.014777779579162598,8.753746032714844,8.728772640228271,-0.024973392486572266,False,4,8,4,8
mgsm_0217,broken,broken,15,15,11,True,False,True,True,,1.364583353201548,0.8437499801317851,-0.520833373069763,4.093750059604645,2.5312499403953552,-1.5625001192092896,True,3,3,3,3
mgsm_0218,repaired,repaired,45,12,45,False,True,True,True,,-0.5226386388142901,-0.28587373097737645,0.23676490783691362,-1.567915916442871,-0.8576211929321289,0.7102947235107422,False,3,3,3,3
mgsm_0219,broken,broken,54,54,197,True,False,True,True,,-0.8919053872426352,-0.25374670823415113,0.6381586790084841,-1.3598737716674805,0.7085404396057129,2.0684142112731934,False,3,4,3,4
mgsm_0220,stable_correct,stable_correct,70,70,70,True,True,False,False,baseline_equals_swap,,,,,,,,,,,
mgsm_0221,stable_wrong,stable_wrong_different_answer,90,180,540,False,False,True,True,,0.9048430323600769,0.6783043146133423,-0.22653871774673462,3.6193721294403076,2.713217258453369,-0.9061548709869385,True,4,4,4,4
mgsm_0222,stable_correct,stable_correct,140,140,140,True,True,False,False,baseline_equals_swap,,,,,,,,,,,
mgsm_0223,stable_correct,stable_correct,20000,20000,20000,True,True,False,False,baseline_equals_swap,,,,,,,,,,,
mgsm_0224,stable_correct,stable_correct,180,180,180,True,True,False,False,baseline_equals_swap,,,,,,,,,,,
mgsm_0225,broken,broken,9,9,6,True,False,True,True,,0.15625,0.3515625,0.1953125,0.3125,0.703125,0.390625,False,2,2,2,2
mgsm_0226,stable_wrong,stable_wrong_different_answer,33,0,45,False,False,True,True,,-0.054646333058675056,-0.33293402194976807,-0.278287688891093,1.4856553077697754,0.8232448101043701,-0.6624104976654053,True,2,3,2,3
mgsm_0227,stable_wrong,stable_wrong_different_answer,9,9.00,5.0,False,False,True,True,,0.33752849102020255,0.25513625144958496,-0.08239223957061759,0.3088669776916504,-0.14067459106445312,-0.4495415687561035,True,5,4,5,4
mgsm_0228,stable_correct,stable_correct,1,1,1,True,True,False,False,baseline_equals_swap,,,,,,,,,,,
mgsm_0229,repaired,repaired,21,84,21,False,True,True,True,,-0.3025256792704263,-0.06477928161621094,0.23774639765421535,-0.9075770378112793,-0.1943378448486328,0.7132391929626465,False,3,3,3,3
mgsm_0230,broken,broken,276000,276000,4,True,False,True,True,,0.22146133014133995,0.29046814782278874,0.06900681768144878,-4.238577365875244,-3.7358875274658203,0.5026898384094238,False,7,2,7,2
mgsm_0231,stable_correct,stable_correct,50,50,50,True,True,False,False,baseline_equals_swap,,,,,,,,,,,
mgsm_0232,broken,broken,75,75,100,True,False,True,True,,-0.2648153305053711,-0.2836475670337677,-0.018832236528396606,-0.1877460479736328,-0.5750879049301147,-0.38734185695648193,True,3,4,3,4
mgsm_0233,repaired,repaired,12,24,12,False,True,True,True,,-0.19422833124796535,0.05195339520772296,0.2461817264556883,-0.5826849937438965,0.15586018562316895,0.7385451793670654,False,3,3,3,3
mgsm_0234,stable_wrong,stable_wrong_different_answer,21,14,3,False,False,True,True,,-0.3881054321924846,-0.2783310810724895,0.10977435111999512,-2.3525378704071045,-1.9532392024993896,0.39929866790771484,False,3,2,3,2
mgsm_0235,stable_correct,stable_correct,10,10,10,True,True,False,False,baseline_equals_swap,,,,,,,,,,,
mgsm_0236,stable_wrong,stable_wrong,31,5,5,False,False,False,False,baseline_equals_swap,,,,,,,,,,,
mgsm_0237,stable_wrong,stable_wrong,90,60,60,False,False,False,False,baseline_equals_swap,,,,,,,,,,,
mgsm_0238,broken,broken,68,68,3,True,False,True,True,,-1.5030924876530967,-0.9244256416956582,0.5786668459574384,-5.531782388687134,-3.9852821826934814,1.5465002059936523,False,3,2,3,2
mgsm_0239,broken,broken,280,280,5,True,False,True,True,,0.2828249931335449,0.24777305126190186,-0.035051941871643066,-3.421684741973877,-2.448856830596924,0.9728279113769531,True,4,2,4,2
mgsm_0240,broken,broken,21,21,27,True,False,True,True,,-0.046875,-0.3281249205271404,-0.2812499205271404,-0.140625,-0.9843747615814209,-0.8437497615814209,True,3,3,3,3
mgsm_0241,stable_correct,stable_correct,6,6,6,True,True,False,False,baseline_equals_swap,,,,,,,,,,,
mgsm_0242,repaired,repaired,3,0.5,3,False,True,True,True,,-0.4457833766937256,-0.5034593343734741,-0.057675957679748535,-4.125668048858643,-4.187838554382324,-0.06217050552368164,True,4,2,4,2
mgsm_0243,stable_correct,stable_correct,250,250,250,True,True,False,False,baseline_equals_swap,,,,,,,,,,,
mgsm_0244,stable_wrong,stable_wrong_different_answer,20,18,1,False,False,True,True,,-0.6514673431714375,-0.6364328265190125,0.015034516652425056,-2.654070734977722,-2.4622589349746704,0.19181180000305176,False,3,2,3,2
mgsm_0245,stable_wrong,stable_wrong_different_answer,7,18,14,False,False,True,True,,0.05729166666666652,0.02083333333333326,-0.03645833333333326,0.171875,0.0625,-0.109375,True,3,3,3,3
mgsm_0246,repaired,repaired,27000,5400,27000,False,True,True,True,,-0.3637743314107258,-0.3814495404561361,-0.01767520904541031,-0.7780733108520508,-0.9544763565063477,-0.17640304565429688,True,5,6,5,6
mgsm_0247,stable_correct,stable_correct,32,32,32,True,True,False,False,baseline_equals_swap,,,,,,,,,,,
mgsm_0248,stable_correct,stable_correct,300,300,300,True,True,False,False,baseline_equals_swap,,,,,,,,,,,
mgsm_0249,stable_wrong,stable_wrong_different_answer,5600,3000,4,False,False,True,True,,0.29578566551208496,0.20480909347534182,-0.09097657203674314,-2.2507033348083496,-2.4626588821411133,-0.21195554733276367,True,5,2,5,2
